-19.875 30.1208
-19.6275 29.8733
-19.3837 29.6294
-19.1434 29.3892
-18.9067 29.1524
-18.6734 28.9191
-18.4434 28.6892
-18.2168 28.4626
-17.9935 28.2393
-17.7733 28.0191
-17.5563 27.8021
-17.3424 27.5881
-17.1314 27.3772
-16.9234 27.1692
-16.7184 26.9641
-16.5161 26.7619
-16.1521 26.6475
-15.9558 26.4512
-15.7622 26.2575
-15.5712 26.0665
-15.3828 25.8781
-15.1969 25.6923
-15.0135 25.5089
-14.8326 25.328
-14.6542 25.1495
-14.478 24.9734
-14.3042 24.7996
-14.1327 24.6281
-13.9635 24.4588
-13.7964 24.2918
-13.6315 24.1269
-13.4688 23.9641
-13.3081 23.8035
-13.1495 23.6449
-12.993 23.4883
-12.8384 23.3337
-12.5277 23.2627
-12.3774 23.1124
-12.2289 22.9639
-12.0822 22.8172
-11.9374 22.6724
-11.7944 22.5294
-11.6532 22.3882
-11.5136 22.2486
-11.3758 22.1108
-11.2397 21.9747
-11.1052 21.8402
-10.9724 21.7074
-10.8412 21.5761
-10.7115 21.4465
-10.5834 21.3184
-10.4568 21.1918
-10.3317 21.0667
-10.2081 20.9431
-10.0859 20.8209
-9.96517 20.7002
-9.69342 20.6596
-9.57578 20.5419
-9.45949 20.4257
-9.34455 20.3107
-9.23093 20.1971
-9.11861 20.0848
-9.00757 19.9737
-8.89779 19.864
-8.78926 19.7554
-8.68194 19.6481
-8.57584 19.542
-8.47092 19.4371
-8.36717 19.3333
-8.26458 19.2307
-8.16312 19.1293
-8.06278 19.0289
-7.96354 18.9297
-7.86539 18.8316
-7.76831 18.7345
-7.67229 18.6385
-7.42979 18.6197
-7.33608 18.526
-7.24339 18.4333
-7.15169 18.3416
-7.06096 18.2508
-6.9712 18.1611
-6.8824 18.0723
-6.79453 17.9844
-6.70758 17.8975
-6.62155 17.8114
-6.53642 17.7263
-6.45218 17.642
-6.3688 17.5587
-6.2863 17.4762
-6.20464 17.3945
-6.12382 17.3137
-6.04383 17.2337
-5.96465 17.1545
-5.88628 17.0762
-5.80871 16.9986
-5.58882 16.9957
-5.51303 16.9199
-5.43801 16.8449
-5.36373 16.7706
-5.29019 16.6971
-5.21739 16.6242
-5.1453 16.5522
-5.07393 16.4808
-5.00326 16.4101
-4.93328 16.3401
-4.86399 16.2708
-4.79537 16.2022
-4.72741 16.1343
-4.66012 16.067
-4.59347 16.0003
-4.52747 15.9343
-4.46209 15.869
-4.39734 15.8042
-4.33321 15.7401
-4.26969 15.6765
-4.06776 15.6854
-4.00565 15.6233
-3.94412 15.5617
-3.88316 15.5008
-3.82277 15.4404
-3.76295 15.3806
-3.70368 15.3213
-3.64496 15.2626
-3.58679 15.2044
-3.52914 15.1468
-3.47203 15.0897
-3.41544 15.0331
-3.35937 14.977
-3.3038 14.9214
-3.24874 14.8664
-3.19418 14.8118
-3.1401 14.7577
-3.08652 14.7041
-3.03341 14.651
-2.98078 14.5984
-2.79348 14.616
-2.74198 14.5645
-2.69092 14.5134
-2.64032 14.4628
-2.59017 14.4127
-2.54045 14.363
-2.49117 14.3137
-2.44232 14.2648
-2.39389 14.2164
-2.34589 14.1684
-2.29829 14.1208
-2.25111 14.0736
-2.20434 14.0269
-2.15796 13.9805
-2.11198 13.9345
-2.0664 13.8889
-2.0212 13.8437
-1.97638 13.7989
-1.93194 13.7545
-1.88788 13.7104
-1.71279 13.7345
-1.66964 13.6914
-1.62685 13.6486
-1.58442 13.6062
-1.54234 13.5641
-1.50061 13.5224
-1.45922 13.481
-1.41818 13.4399
-1.37747 13.3992
-1.3371 13.3588
-1.29705 13.3188
-1.25734 13.2791
-1.21794 13.2397
-1.17887 13.2006
-1.14011 13.1619
-1.10166 13.1234
-1.06353 13.0853
-1.02569 13.0474
-0.988166 13.0099
-0.950937 12.9727
-0.786258 13.0017
-0.749782 12.9652
-0.713594 12.929
-0.677693 12.8931
-0.642074 12.8575
-0.606735 12.8222
-0.571672 12.7871
-0.536884 12.7523
-0.502366 12.7178
-0.468117 12.6835
-0.434134 12.6496
-0.400413 12.6158
-0.366952 12.5824
-0.333748 12.5492
-0.3008 12.5162
-0.268103 12.4835
-0.235656 12.4511
-0.203456 12.4189
-0.171501 12.3869
-0.139788 12.3552
-0.108314 12.3237
-0.077078 12.2925
-0.0460765 12.2615
-0.0153076 12.2307
