-19.9338 32.9006
-19.8024 32.7692
-19.6719 32.6387
-19.5424 32.5092
-19.4139 32.3807
-19.2863 32.2531
-19.1597 32.1265
-19.034 32.0008
-18.9092 31.876
-18.7854 31.7522
-18.6624 31.6292
-18.5403 31.5071
-18.4191 31.3859
-18.2988 31.2656
-18.1794 31.1462
-18.0608 31.0276
-17.9431 30.9099
-17.8263 30.7931
-17.7102 30.677
-17.595 30.5618
-17.4806 30.4474
-17.3671 30.3338
-17.2543 30.2211
-17.1423 30.1091
-17.0311 29.9979
-16.9207 29.8875
-16.8111 29.7779
-16.7023 29.6691
-16.5942 29.561
-16.4868 29.4536
-16.3803 29.347
-16.2744 29.2412
-16.1693 29.1361
-16.0649 29.0317
-15.9612 28.928
-15.8583 28.825
-15.756 28.7228
-15.6545 28.6212
-15.5536 28.5204
-15.4534 28.4202
-15.354 28.3207
-15.2552 28.2219
-15.157 28.1238
-15.0595 28.0263
-14.9627 27.9295
-14.8665 27.8333
-14.771 27.7378
-14.6761 27.6429
-14.5819 27.5486
-14.4883 27.455
-14.3953 27.362
-14.3029 27.2696
-14.2111 27.1779
-14.1199 27.0867
-14.0294 26.9961
-13.9394 26.9062
-13.85 26.8168
-13.7612 26.728
-13.673 26.6398
-13.5854 26.5521
-13.4983 26.4651
-13.4118 26.3786
-13.3259 26.2926
-13.2405 26.2073
-13.1557 26.1224
-13.0714 26.0381
-12.9876 25.9544
-12.9044 25.8712
-12.8217 25.7885
-12.7396 25.7063
-12.658 25.6247
-12.5769 25.5436
-12.4963 25.463
-12.4162 25.3829
-12.3366 25.3034
-12.2575 25.2243
-12.1226 25.1748
-12.0445 25.0968
-11.967 25.0192
-11.8899 24.9422
-11.8134 24.8656
-11.7373 24.7895
-11.6616 24.7139
-11.5865 24.6387
-11.5118 24.564
-11.4376 24.4898
-11.3638 24.416
-11.2905 24.3427
-11.2176 24.2698
-11.1452 24.1974
-11.0732 24.1254
-11.0017 24.0539
-10.9306 23.9828
-10.8599 23.9121
-10.7896 23.8419
-10.7198 23.772
-10.6504 23.7026
-10.5814 23.6337
-10.5129 23.5651
-10.4447 23.4969
-10.377 23.4292
-10.3096 23.3618
-10.2427 23.2949
-10.1761 23.2284
-10.11 23.1622
-10.0442 23.0965
-9.97887 23.0311
-9.91389 22.9661
-9.84929 22.9015
-9.78508 22.8373
-9.72124 22.7735
-9.65777 22.71
-9.59468 22.6469
-9.53195 22.5842
-9.46959 22.5218
-9.40759 22.4598
-9.34595 22.3982
-9.28467 22.3369
-9.22374 22.276
-9.16316 22.2154
-9.10294 22.1552
-9.04306 22.0953
-8.98352 22.0357
-8.92432 21.9765
-8.86546 21.9177
-8.80694 21.8592
-8.74875 21.801
-8.69089 21.7431
-8.63336 21.6856
-8.57615 21.6284
-8.51927 21.5715
-8.46271 21.5149
-8.40647 21.4587
-8.35054 21.4028
-8.29493 21.3471
-8.23963 21.2918
-8.18463 21.2368
-8.12995 21.1822
-8.07556 21.1278
-8.02148 21.0737
-7.9677 21.0199
-7.91422 20.9664
-7.86103 20.9132
-7.80814 20.8604
-7.75554 20.8077
-7.70322 20.7554
-7.6512 20.7034
-7.59946 20.6517
-7.548 20.6002
-7.49682 20.549
-7.44592 20.4981
-7.3953 20.4475
-7.34495 20.3972
-7.29487 20.3471
-7.24507 20.2973
-7.19553 20.2477
-7.14626 20.1985
-7.09726 20.1495
-7.04851 20.1007
-7.00003 20.0522
-6.95181 20.004
-6.90385 19.9561
-6.85614 19.9083
-6.80868 19.8609
-6.76148 19.8137
-6.71453 19.7667
-6.66783 19.72
-6.62137 19.6736
-6.57516 19.6274
-6.52919 19.5814
-6.48346 19.5357
-6.43797 19.4902
-6.39272 19.4449
-6.34771 19.3999
-6.30293 19.3551
-6.25838 19.3106
-6.16241 19.2929
-6.11837 19.2489
-6.07456 19.2051
-6.03097 19.1615
-5.98761 19.1181
-5.94447 19.075
-5.90156 19.0321
-5.85887 18.9894
-5.81639 18.9469
-5.77413 18.9046
-5.73209 18.8626
-5.69026 18.8208
-5.64865 18.7792
-5.60724 18.7378
-5.56605 18.6966
-5.52507 18.6556
-5.48429 18.6148
-5.44372 18.5742
-5.40335 18.5339
-5.36319 18.4937
-5.32323 18.4537
-5.28347 18.414
-5.24391 18.3744
-5.20454 18.3351
-5.16538 18.2959
-5.1264 18.2569
-5.08763 18.2181
-5.04904 18.1795
-5.01065 18.1412
-4.97244 18.1029
-4.93443 18.0649
-4.8966 18.0271
-4.85896 17.9895
-4.8215 17.952
-4.78423 17.9147
-4.74714 17.8776
-4.71023 17.8407
-4.6735 17.804
-4.63695 17.7675
-4.60058 17.7311
-4.56439 17.6949
-4.52837 17.6589
-4.49253 17.623
-4.45686 17.5874
-4.42136 17.5519
-4.38603 17.5165
-4.35088 17.4814
-4.31589 17.4464
-4.28107 17.4116
-4.24642 17.3769
-4.21193 17.3424
-4.17761 17.3081
-4.14345 17.274
-4.10945 17.24
-4.07562 17.2061
-4.04195 17.1725
-4.00843 17.1389
-3.97508 17.1056
-3.94188 17.0724
-3.90884 17.0393
-3.87595 17.0065
-3.84322 16.9737
-3.81064 16.9411
-3.77822 16.9087
-3.74595 16.8764
-3.71382 16.8443
-3.68185 16.8124
-3.65003 16.7805
-3.61835 16.7489
-3.58683 16.7173
-3.55544 16.6859
-3.52421 16.6547
-3.49311 16.6236
-3.46217 16.5927
-3.43136 16.5619
-3.4007 16.5312
-3.37017 16.5007
-3.33979 16.4703
-3.30954 16.44
-3.27944 16.4099
-3.24947 16.38
-3.21964 16.3501
-3.18994 16.3204
-3.16038 16.2909
-3.13095 16.2615
-3.10166 16.2322
-3.0725 16.203
-3.04347 16.174
-3.01457 16.1451
-2.9858 16.1163
-2.95716 16.0877
-2.92865 16.0592
-2.90027 16.0308
-2.87202 16.0025
-2.84389 15.9744
-2.81588 15.9464
-2.78801 15.9185
-2.76025 15.8908
-2.73262 15.8631
-2.70511 15.8356
-2.6302 15.8327
-2.60297 15.8055
-2.57586 15.7784
-2.54887 15.7514
-2.522 15.7245
-2.49524 15.6978
