-19.9333 33.2668
-19.801 33.1344
-19.6696 33.0031
-19.5393 32.8727
-19.4098 32.7433
-19.2814 32.6148
-19.1539 32.4873
-19.0273 32.3607
-18.9017 32.2351
-18.7769 32.1104
-18.6531 31.9866
-18.5302 31.8636
-18.4082 31.7416
-18.2871 31.6205
-18.1668 31.5002
-18.0474 31.3808
-17.9289 31.2623
-17.8112 31.1446
-17.6944 31.0278
-17.5784 30.9118
-17.4632 30.7966
-17.3488 30.6822
-17.2353 30.5687
-17.1225 30.4559
-17.0106 30.344
-16.8994 30.2328
-16.789 30.1225
-16.6794 30.0128
-16.5706 29.904
-16.4625 29.7959
-16.3552 29.6886
-16.2486 29.582
-16.1428 29.4762
-16.0377 29.3711
-15.9333 29.2667
-15.8296 29.163
-15.7266 29.06
-15.6244 28.9578
-15.5228 28.8562
-15.422 28.7554
-15.3218 28.6552
-15.2223 28.5557
-15.1235 28.4569
-15.0253 28.3587
-14.9278 28.2612
-14.831 28.1644
-14.7348 28.0682
-14.6393 27.9727
-14.5444 27.8778
-14.4501 27.7835
-14.3565 27.6898
-14.2634 27.5968
-14.171 27.5044
-14.0792 27.4126
-13.988 27.3214
-13.8975 27.2308
-13.8075 27.1408
-13.7181 27.0514
-13.6292 26.9626
-13.541 26.8744
-13.4533 26.7867
-13.3662 26.6996
-13.2797 26.6131
-13.1937 26.5271
-13.1083 26.4417
-13.0234 26.3568
-12.9391 26.2725
-12.8553 26.1887
-12.7721 26.1054
-12.6893 26.0227
-12.6072 25.9405
-12.5255 25.8589
-12.4443 25.7777
-12.3637 25.6971
-12.2836 25.6169
-12.2039 25.5373
-12.1248 25.4582
-12.0462 25.3796
-11.9681 25.3014
-11.8904 25.2238
-11.8133 25.1466
-11.7366 25.0699
-11.6604 24.9937
-11.5846 24.918
-11.5094 24.8427
-11.4346 24.7679
-11.3602 24.6936
-11.2864 24.6197
-11.2129 24.5463
-11.14 24.4733
-11.0674 24.4008
-10.9953 24.3287
-10.9237 24.257
-10.8525 24.1858
-10.7817 24.115
-10.7113 24.0447
-10.6414 23.9748
-10.5719 23.9052
-10.5028 23.8362
-10.4341 23.7675
-10.3659 23.6992
-10.298 23.6314
-10.2305 23.5639
-10.1635 23.4968
-10.0968 23.4302
-10.0306 23.3639
-9.96471 23.2981
-9.89923 23.2326
-9.83414 23.1675
-9.76943 23.1028
-9.7051 23.0385
-9.64115 22.9745
-9.57757 22.9109
-9.51437 22.8477
-9.45153 22.7849
-9.38906 22.7224
-9.32694 22.6603
-9.26519 22.5985
-9.2038 22.5371
-9.14276 22.4761
-9.08207 22.4154
-9.02173 22.3551
-8.96174 22.2951
-8.90209 22.2354
-8.84278 22.1761
-8.78381 22.1172
-8.72517 22.0585
-8.66687 22.0002
-8.6089 21.9422
-8.55125 21.8846
-8.49394 21.8273
-8.43694 21.7703
-8.38027 21.7136
-8.32391 21.6573
-8.26787 21.6012
-8.21215 21.5455
-8.15673 21.4901
-8.10163 21.435
-8.04683 21.3802
-7.99233 21.3257
-7.93814 21.2715
-7.88425 21.2176
-7.83066 21.164
-7.77736 21.1107
-7.72435 21.0577
-7.67164 21.005
-7.61921 20.9526
-7.56707 20.9004
-7.51522 20.8486
-7.46365 20.797
-7.41236 20.7457
-7.36135 20.6947
-7.31062 20.644
-7.26016 20.5935
-7.20997 20.5433
-7.16006 20.4934
-7.11041 20.4437
-7.06103 20.3944
-7.01191 20.3452
-6.96306 20.2964
-6.91447 20.2478
-6.86614 20.1995
-6.81807 20.1514
-6.77025 20.1036
-6.72268 20.056
-6.67537 20.0087
-6.62831 19.9616
-6.5815 19.9148
-6.53493 19.8683
-6.48861 19.8219
-6.44253 19.7759
-6.39669 19.73
-6.3511 19.6844
-6.30574 19.6391
-6.26062 19.594
-6.21573 19.5491
-6.17108 19.5044
-6.12666 19.46
-6.08247 19.4158
-6.03851 19.3718
-5.99477 19.3281
-5.95126 19.2846
-5.90797 19.2413
-5.86491 19.1982
-5.82207 19.1554
-5.77944 19.1128
-5.73704 19.0704
-5.69485 19.0282
-5.65287 18.9862
-5.61111 18.9444
-5.56956 18.9029
-5.52823 18.8616
-5.4871 18.8204
-5.44618 18.7795
-5.40546 18.7388
-5.36495 18.6983
-5.32464 18.658
-5.28454 18.6179
-5.24463 18.578
-5.20493 18.5383
-5.16542 18.4988
-5.12611 18.4594
-5.087 18.4203
-5.04808 18.3814
-5.00936 18.3427
-4.97082 18.3041
-4.93248 18.2658
-4.89432 18.2276
-4.85636 18.1897
-4.81857 18.1519
-4.78098 18.1143
-4.74357 18.0769
-4.70634 18.0397
