          34
  0.0000000E+00  0.0000000E+00
   1.500000      0.0000000E+00
   1.515177      0.1735611    
   1.560247      0.3418539    
   1.633842      0.4997701    
   1.733728      0.6425165    
   1.856874      0.7657600    
   1.999540      0.8657598    
   2.157398      0.9394806    
   2.325655      0.9846846    
   2.499204      0.9999997    
   6.000000       1.000000    
   6.000000       2.500000    
   2.500000       2.500000    
   2.313269       2.493016    
   2.127582       2.472105    
   1.943975       2.437383    
   1.763474       2.389044    
   1.587089       2.327358    
   1.415803       2.252669    
   1.250575       2.165395    
   1.092327       2.066024    
  0.9419426       1.955111    
  0.8002631       1.833274    
  0.6680797       1.701196    
  0.5461307       1.559614    
  0.4350975       1.409318    
  0.3356003       1.251149    
  0.2481951       1.085990    
  0.1733702      0.9147643    
  0.1115435      0.7384276    
  6.3060477E-02  0.5579658    
  2.8192030E-02  0.3743866    
  7.1328967E-03  0.1887157    
           1           1
          34
           1           2           3           4           5           6
           7           8           9          10          11          12
          13          14          15          16          17          18
          19          20          21          22          23          24
          25          26          27          28          29          30
          31          32          33          34
