-23.3055 -41.6268 5.17828 
-21.5156 -42.6792 0.0683061 
-21.591 -42.6709 0.57392 
-21.7559 -40.5305 1.33813 
-21.517 -42.6526 0.035096 
-21.8725 -41.4013 1.63663 
-21.7446 -43.0095 3.10303 
-21.5447 -41.7397 1.33392 
-21.7277 -41.6524 0.256738 
-21.5511 -42.4148 0.0201958 
-21.661 -41.728 0.368943 
-21.9041 -42.3199 3.64498 
-21.7249 -41.4607 0.102472 
-21.7101 -41.41 0.480956 
-21.5587 -42.5456 0.109074 
-21.6968 -41.7957 0.327451 
-21.5232 -42.0234 0.811439 
-21.7954 -41.4556 0.15266 
-21.5187 -43.1983 0.89884 
-21.4438 -43.1594 0.279604 
-21.6611 -40.9377 3.22932 
-21.1229 -42.6868 2.99734 
-21.3589 -43.1171 0.350558 
-21.3034 -41.8947 4.54839 
-21.6967 -40.3551 0.239061 
-21.8832 -41.3405 3.3595 
-21.9864 -41.1624 2.38271 
-21.5977 -41.5803 1.11871 
-21.3316 -42.217 2.39393 
-21.5449 -41.6809 -1.57484 
-21.7137 -41.4699 0.198918 
-21.9628 -40.8372 -0.772927 
-21.7684 -40.6108 0.12247 
-21.824 -41.6261 -1.09476 
-21.7294 -41.1631 0.399473 
-21.1913 -42.6669 -2.44394 
-21.1225 -42.6833 -2.99508 
-21.7339 -41.4156 0.0349553 
-20.3545 -43.517 -6.28742 
-21.5086 -43.6464 -1.43009 
-21.6815 -41.4196 -1.00302 
-21.7131 -41.6522 0.0751357 
-21.5744 -42.34 0.141151 
-21.631 -42.5201 -0.81946 
-21.7291 -41.249 0.0908553 
-21.4527 -42.6059 -0.405178 
-21.5152 -42.465 -0.0866223 
-21.6816 -41.7906 0.0931896 
-21.5126 -42.6216 8.95042e-05 
-21.6462 -42.5314 0.779577 
-21.5147 -42.4648 0.0887909 
-21.4839 -42.6558 0.0926372 
-21.6106 -42.1561 0.15258 
-21.7559 -41.5866 0.299844 
-21.6216 -42.1681 0.406595 
-21.4883 -42.5198 0.118932 
-21.7497 -41.4829 0.0265232 
-21.6383 -41.9438 0.148857 
-21.7538 -41.5477 0.178106 
-21.6629 -41.867 0.0168571 
-21.6744 -41.7773 0.12739 
-21.7679 -41.4831 -0.0899252 
-21.727 -41.4018 0.100913 
-21.7222 -41.3137 0.163612 
-21.7441 -41.1845 -0.938132 
-21.6302 -41.9237 0.41957 
-21.808 -41.4609 0.283036 
-21.6931 -41.585 0.288563 
-21.7076 -41.5506 0.16588 
-21.6841 -41.8446 0.771282 
-21.4487 -42.7685 0.166544 
-21.8145 -41.4149 0.0872212 
-21.7387 -41.0409 -1.04609 
-21.7288 -41.2535 -0.105137 
-21.8401 -41.3096 -1.00529 
-21.8335 -41.3956 -0.592901 
-21.9487 -40.8706 0.42125 
-21.7282 -41.6159 0.905603 
-21.7272 -41.2227 -0.244547 
-21.688 -41.5102 0.482312 
-21.8208 -41.3761 0.614567 
-21.5599 -41.7764 1.08872 
-21.8634 -41.4626 2.28265 
-21.7014 -42.3569 1.14978 
-21.5045 -42.7304 0.0942714 
-21.4437 -42.2247 1.11005 
-21.6504 -43.597 2.68493 
-21.3945 -42.7244 0.656092 
-21.4953 -42.7984 0.129592 
-21.5941 -42.8242 0.936268 
-21.3569 -42.8106 0.826698 
-21.476 -41.9602 1.53467 
-21.6788 -42.7867 1.81278 
-21.4616 -41.9234 1.8307 
-21.7965 -42.0511 1.99985 
-21.5574 -41.4557 2.43717 
-21.7658 -42.4404 2.3526 
-21.6947 -41.279 0.680441 
-21.5437 -41.544 2.13693 
-21.8268 -41.0483 0.396715 
-20.7573 -43.5186 3.55014 
-21.4287 -41.7021 2.95644 
-21.8127 -41.9954 2.29747 
-21.6264 -43.3952 2.18162 
-21.7983 -42.4317 2.74952 
-20.2613 -42.5263 11.3492 
-22.068 -40.8913 3.16248 
-22.2858 -43.2777 7.87979 
-20.3541 -43.5172 6.28818 
-21.6565 -40.4609 3.21817 
-20.9415 -42.4255 5.49889 
-21.448 -41.3354 3.83422 
-21.1547 -43.7732 0.757156 
-21.8385 -43.0382 4.26844 
-21.8449 -41.9096 2.61341 
-21.4505 -40.2376 -0.412387 
-21.8861 -40.6391 2.00989 
-21.8965 -40.6361 2.70003 
-22.7348 -42.6983 6.5437 
-21.1705 -40.1762 0.797234 
-21.6092 -40.119 -2.55618 
-20.9796 -40.0387 -0.0641419 
-21.0617 -40.1206 -0.435228 
-21.6482 -40.0804 -0.00812194 
-21.9425 -40.5971 0.260536 
-21.9919 -40.9437 -0.536805 
-22.0431 -41.2887 2.80427 
-21.7453 -40.2825 0.514904 
-21.5869 -40.0526 1.73237 
-21.983 -40.806 0.259868 
-21.8058 -41.4916 0.658465 
-21.7069 -41.0222 1.71269 
-21.8225 -41.6393 1.10338 
-21.7681 -40.6067 -0.300066 
-21.7065 -41.2719 0.856102 
-21.6734 -41.4094 1.00908 
-21.7481 -41.0391 -0.0523143 
-21.9595 -40.8605 -0.0572257 
-21.8464 -41.0219 0.381731 
-21.7589 -40.9113 -1.83602 
-21.8061 -41.7505 -1.6159 
-21.8674 -41.4632 -2.26713 
-21.7993 -42.4264 -2.74003 
-21.7838 -40.6806 -0.75092 
-21.6968 -40.3537 -0.24646 
-21.9559 -41.0195 -0.725741 
-21.9611 -40.6573 -0.845277 
-21.7415 -40.3348 -1.09654 
-22.1154 -41.3566 -4.02097 
-21.6498 -40.108 -1.00079 
-21.3336 -40.0102 -0.284733 
-20.4736 -40.0909 0.00752094 
-20.6159 -40.0499 -0.508829 
-20.5344 -40.0981 0.0137076 
-19.6328 -39.8942 0.0310952 
-21.7081 -40.6579 -2.00085 
-21.8961 -40.6353 -2.70066 
-21.1714 -40.1758 -0.797746 
-22.0416 -41.288 -2.80719 
-22.1447 -42.1025 -4.61167 
-21.2819 -42.1181 -3.35944 
-21.7159 -40.6411 -2.38844 
-22.7345 -42.6981 -6.54288 
-21.5145 -43.9628 -1.81887 
-22.2688 -47.1828 -7.32472 
-21.5716 -41.3025 -2.74861 
-22.2859 -43.2776 -7.8793 
-20.6695 -44.9523 -1.96363 
-21.9113 -42.931 -4.88582 
-20.9419 -42.4247 -5.49803 
-21.6566 -40.4616 -3.21822 
-21.8681 -44.2409 -4.98251 
-21.7072 -41.0285 -2.34227 
-21.8496 -41.9075 -2.59897 
-21.9055 -42.3178 -3.63746 
-21.8478 -41.5869 -2.05235 
-21.8316 -41.4653 -1.41746 
-20.7568 -43.5151 -3.55007 
-21.6976 -43.8093 -3.30067 
-21.6962 -42.861 -2.18251 
-21.6503 -43.5942 -2.68259 
-21.6097 -43.2111 -1.776 
-21.2446 -43.0252 -1.31012 
-21.4265 -42.8608 -0.215833 
-21.4415 -42.4206 -0.672317 
-21.3583 -43.1156 -0.352768 
-21.6883 -41.239 -1.33108 
-21.7207 -42.9408 -2.60812 
-21.6475 -41.6202 -0.895578 
-21.4641 -43.0081 -0.220098 
-21.3123 -42.5929 -1.62281 
-21.8166 -41.9872 -2.28258 
-21.7038 -40.9847 -1.67291 
-21.8419 -40.9579 -0.778694 
-21.7625 -41.6482 -0.949589 
-21.3909 -42.4962 -1.06883 
-21.7086 -41.7368 -0.83276 
-21.4642 -42.2224 -0.908436 
-21.6946 -41.4368 -0.688471 
-21.4211 -42.4596 -0.854855 
-21.5474 -41.7344 -1.33235 
-21.7054 -42.1262 -0.827585 
-21.7496 -41.4829 -0.0259896 
-21.5405 -42.4126 -0.210186 
-21.6864 -41.5151 -0.486646 
-21.7525 -41.5487 -0.177188 
-21.7136 -41.7153 -0.393115 
-21.6904 -41.8657 -0.75302 
-21.6796 -41.7917 -0.0936835 
-21.7237 -41.5249 -0.0702359 
-21.6754 -41.64 -0.436026 
-21.7203 -41.588 -0.01066 
-21.7031 -41.7225 -0.188452 
-21.5387 -42.6373 -0.0676238 
-21.6716 -41.986 -0.663581 
-21.6466 -41.9655 -0.373839 
-21.4707 -42.3784 -0.383612 
-21.6083 -42.0487 -0.515629 
-21.5175 -42.654 -0.036007 
-21.4814 -42.5285 -0.200562 
-21.5662 -42.3213 -0.11039 
-21.4994 -42.6054 0.0266895 
-21.5253 -42.5452 0.0106825 
