-2.80582 -6.0915 0.638512 
-3.12729 -5.0099 0.232574 
-3.86988 -6.67963 2.23335 
-2.88246 -4.35474 1.24121 
-3.17526 -5.82938 0.112784 
-3.19627 -5.57548 -0.035431 
-2.78746 -5.9547 -0.680109 
-3.39565 -5.86867 0.471584 
-3.14194 -6.5271 -0.195519 
-3.06057 -6.01967 -0.257937 
-3.11684 -6.12819 0.240047 
-2.90062 -6.06308 -0.293279 
-2.99495 -6.15495 -0.0295339 
-3.11651 -6.53785 0.433983 
-3.06382 -5.85595 0.0504147 
-3.00855 -5.78479 -0.493911 
-3.21299 -5.80097 -0.0665369 
-2.89352 -6.03906 0.299201 
-3.11276 -5.70459 0.00777777 
-2.99719 -5.09517 0.506019 
-3.12376 -5.88951 0.3557 
-2.99535 -6.10596 0.0317818 
-3.13222 -6.46485 0.189778 
-3.06126 -6.0386 0.184111 
-2.53325 -6.06542 1.44239 
-3.23543 -7.19554 0.955313 
-3.08211 -5.77174 0.509436 
-2.38001 -5.16536 0.626058 
-3.96072 -9.95055 3.08978 
-3.28522 -7.66037 1.6857 
-3.81791 -6.56173 4.21037 
-3.21654 -6.89075 -0.857794 
-1.91306 -5.62027 2.58954 
-3.10767 -6.15099 0.823293 
-3.35283 -5.90559 1.15341 
-3.08578 -6.10845 0.950169 
-3.00646 -4.93841 0.0187128 
-2.84031 -4.91396 1.20541 
-3.08694 -5.02678 -0.274467 
-3.42448 -5.66696 0.510974 
-3.47236 -6.30758 -1.20599 
-3.37996 -5.64497 -0.582452 
-2.28964 -5.05994 0.0127866 
-2.40879 -5.14217 -0.587815 
-3.90467 -6.71715 -2.28575 
-1.91644 -5.66651 -2.56281 
-2.8092 -4.9481 -1.3601 
-3.82131 -6.64037 -4.21617 
-3.02053 -4.33776 -1.35151 
-3.91951 -10.0303 -3.10208 
-2.50294 -5.80121 -1.29883 
-3.34741 -7.741 -1.62952 
-3.22388 -5.76302 0.0570968 
-3.32031 -5.58601 0.0296903 
-2.92287 -5.43463 -0.854688 
-3.0572 -5.42253 0.0570444 
-3.10306 -5.58311 -0.0901978 
-3.10102 -5.6843 0.11026 
-3.08227 -5.77982 -0.0517887 
-3.27205 -6.19736 -0.655202 
-3.16158 -6.19505 -0.310259 
-3.17843 -6.60889 -0.454917 
