-19.7333 33.0681 
-19.2157 32.5504 
-18.7131 32.0478 
-18.2251 31.5597 
-17.751 31.0856 
-17.2903 30.6248 
-16.8426 30.177 
-16.4072 29.7416 
-15.9839 29.3182 
-15.5721 28.9063 
-15.1714 28.5056 
-14.7815 28.1156 
-14.4019 27.736 
-14.0323 27.3663 
-13.6723 27.0063 
-13.3217 26.6556 
-12.98 26.3139 
-12.647 25.9809 
-12.3224 25.6563 
-12.006 25.3398 
-11.6974 25.0312 
-11.3963 24.7301 
-11.1026 24.4364 
-10.8161 24.1498 
-10.5363 23.87 
-10.2633 23.5969 
-9.9967 23.3303 
-9.73635 23.0699 
-9.48205 22.8156 
-9.23362 22.5672 
-8.99088 22.3244 
-8.75366 22.0872 
-8.52179 21.8553 
-8.29511 21.6286 
-8.07346 21.4069 
-7.85671 21.1901 
-7.6447 20.9781 
-7.4373 20.7707 
-7.23437 20.5678 
-7.0358 20.3692 
-6.84145 20.1748 
-6.6512 19.9845 
-6.46495 19.7983 
-6.28257 19.6159 
-6.10397 19.4373 
-5.92904 19.2623 
-5.75768 19.0909 
-5.58979 18.923 
-5.42528 18.7585 
-5.26406 18.5973 
-5.10605 18.4393 
-4.95115 18.2844 
-4.79929 18.1325 
-4.65039 17.9836 
-4.50437 17.8376 
-4.36116 17.6943 
-4.22069 17.5538 
-4.08288 17.416 
-3.94767 17.2808 
-3.815 17.1481 
-3.6848 17.0179 
-3.55701 16.8901 
-3.43157 16.7647 
-3.30843 16.6415 
-3.18752 16.5206 
-3.0688 16.4019 
-2.95222 16.2853 
-2.83771 16.1708 
-2.72524 16.0583 
-2.61475 15.9478 
-2.5062 15.8393 
-2.39955 15.7326 
-2.29474 15.6278 
-2.19174 15.5248 
-2.09051 15.4235 
-1.991 15.324 
-1.89318 15.2262 
-1.797 15.13 
-1.70244 15.0355 
-1.60946 14.9425 
-1.51801 14.851 
-1.42808 14.7611 
-1.33961 14.6726 
-1.25259 14.5856 
-1.16698 14.5 
-1.08276 14.4157 
-0.999879 14.3329 
-0.918324 14.2513 
-0.838064 14.171 
-0.759071 14.092 
-0.681319 14.0143 
-0.604781 13.9377 
-0.529433 13.8624 
-0.455251 13.7882 
-0.382209 13.7152 
-0.310286 13.6432 
-0.239458 13.5724 
-0.169703 13.5027 
-0.100999 13.4339 
-0.0333263 13.3663 
