2651 1022
 1.56000000000000E+0000  0.00000000000000E+0000
 1.56004700000000E+0000  9.39984430000000E-0003
 1.56018800000000E+0000  1.87987500000000E-0002
 1.56042300000000E+0000  2.81957720000000E-0002
 1.56075200000000E+0000  3.75899780000000E-0002
 1.56117500000000E+0000  4.69804220000000E-0002
 1.56169100000000E+0000  5.63661720000000E-0002
 1.56230200000000E+0000  6.57462780000000E-0002
 1.56300600000000E+0000  7.51198230000000E-0002
 1.56380400000000E+0000  8.44858440000000E-0002
 1.56469600000000E+0000  9.38434150000000E-0002
 1.56568100000000E+0000  1.03191600000000E-0001
 1.56676000000000E+0000  1.12529500000000E-0001
 1.56793200000000E+0000  1.21856100000000E-0001
 1.56919700000000E+0000  1.31170500000000E-0001
 1.57055500000000E+0000  1.40471900000000E-0001
 1.57200600000000E+0000  1.49759100000000E-0001
 1.57355000000000E+0000  1.59031400000000E-0001
 1.57518700000000E+0000  1.68287800000000E-0001
 1.57691600000000E+0000  1.77527400000000E-0001
 1.57873700000000E+0000  1.86749200000000E-0001
 1.58065100000000E+0000  1.95952300000000E-0001
 1.58265600000000E+0000  2.05135900000000E-0001
 1.58475400000000E+0000  2.14298900000000E-0001
 1.58694200000000E+0000  2.23440500000000E-0001
 1.58922200000000E+0000  2.32559700000000E-0001
 1.59159300000000E+0000  2.41655800000000E-0001
 1.59405500000000E+0000  2.50727600000000E-0001
 1.59660800000000E+0000  2.59774300000000E-0001
 1.59925100000000E+0000  2.68795100000000E-0001
 1.60198400000000E+0000  2.77789000000000E-0001
 1.60480600000000E+0000  2.86755100000000E-0001
 1.60771900000000E+0000  2.95692600000000E-0001
 1.61072000000000E+0000  3.04600500000000E-0001
 1.61381100000000E+0000  3.13477900000000E-0001
 1.61699000000000E+0000  3.22324000000000E-0001
 1.62025700000000E+0000  3.31137800000000E-0001
 1.62361200000000E+0000  3.39918500000000E-0001
 1.62705500000000E+0000  3.48665300000000E-0001
 1.63058500000000E+0000  3.57377100000000E-0001
 1.63420300000000E+0000  3.66053300000000E-0001
 1.63790600000000E+0000  3.74692800000000E-0001
 1.64169600000000E+0000  3.83294900000000E-0001
 1.64557200000000E+0000  3.91858600000000E-0001
