1262 377
 4.54000000000000E+0000  0.00000000000000E+0000
 5.02000000000000E+0000  0.00000000000000E+0000
 5.02000000000000E+0000  2.00000000000000E-0002
 4.58830000000000E+0000  2.00000000000000E-0002
 5.02000000000000E+0000  4.51700000000000E-0001
 5.02000000000000E+0000  4.80000000000000E-0001
 4.54600000000000E+0000  0.00000000000000E+0000
 4.55200000000000E+0000  0.00000000000000E+0000
 4.55800000000000E+0000  0.00000000000000E+0000
 4.56400000000000E+0000  0.00000000000000E+0000
 4.57000000000000E+0000  0.00000000000000E+0000
 4.57600000000000E+0000  0.00000000000000E+0000
 4.58200000000000E+0000  0.00000000000000E+0000
 4.58800000000000E+0000  0.00000000000000E+0000
 4.59400000000000E+0000  0.00000000000000E+0000
 4.60000000000000E+0000  0.00000000000000E+0000
 4.60600000000000E+0000  0.00000000000000E+0000
 4.61200000000000E+0000  0.00000000000000E+0000
 4.61800000000000E+0000  0.00000000000000E+0000
 4.62400000000000E+0000  0.00000000000000E+0000
 4.63000000000000E+0000  0.00000000000000E+0000
 4.63600000000000E+0000  0.00000000000000E+0000
 4.64200000000000E+0000  0.00000000000000E+0000
 4.64800000000000E+0000  0.00000000000000E+0000
 4.65400000000000E+0000  0.00000000000000E+0000
 4.66000000000000E+0000  0.00000000000000E+0000
 4.66600000000000E+0000  0.00000000000000E+0000
 4.67200000000000E+0000  0.00000000000000E+0000
 4.67800000000000E+0000  0.00000000000000E+0000
 4.68400000000000E+0000  0.00000000000000E+0000
 4.69000000000000E+0000  0.00000000000000E+0000
 4.69600000000000E+0000  0.00000000000000E+0000
 4.70200000000000E+0000  0.00000000000000E+0000
 4.70800000000000E+0000  0.00000000000000E+0000
 4.71400000000000E+0000  0.00000000000000E+0000
 4.72000000000000E+0000  0.00000000000000E+0000
 4.72600000000000E+0000  0.00000000000000E+0000
 4.73200000000000E+0000  0.00000000000000E+0000
 4.73800000000000E+0000  0.00000000000000E+0000
 4.74400000000000E+0000  0.00000000000000E+0000
 4.75000000000000E+0000  0.00000000000000E+0000
 4.75600000000000E+0000  0.00000000000000E+0000
 4.76200000000000E+0000  0.00000000000000E+0000
 4.76800000000000E+0000  0.00000000000000E+0000
 4.77400000000000E+0000  0.00000000000000E+0000
 4.78000000000000E+0000  0.00000000000000E+0000
 4.78600000000000E+0000  0.00000000000000E+0000
 4.79200000000000E+0000  0.00000000000000E+0000
 4.79800000000000E+0000  0.00000000000000E+0000
 4.80400000000000E+0000  0.00000000000000E+0000
 4.81000000000000E+0000  0.00000000000000E+0000
 4.81600000000000E+0000  0.00000000000000E+0000
 4.82200000000000E+0000  0.00000000000000E+0000
 4.82800000000000E+0000  0.00000000000000E+0000
 4.83400000000000E+0000  0.00000000000000E+0000
 4.84000000000000E+0000  0.00000000000000E+0000
 4.84600000000000E+0000  0.00000000000000E+0000
 4.85200000000000E+0000  0.00000000000000E+0000
 4.85800000000000E+0000  0.00000000000000E+0000
 4.86400000000000E+0000  0.00000000000000E+0000
 4.87000000000000E+0000  0.00000000000000E+0000
 4.87600000000000E+0000  0.00000000000000E+0000
 4.88200000000000E+0000  0.00000000000000E+0000
 4.88800000000000E+0000  0.00000000000000E+0000
 4.89400000000000E+0000  0.00000000000000E+0000
 4.90000000000000E+0000  0.00000000000000E+0000
 4.90600000000000E+0000  0.00000000000000E+0000
 4.91200000000000E+0000  0.00000000000000E+0000
 4.91800000000000E+0000  0.00000000000000E+0000
 4.92400000000000E+0000  0.00000000000000E+0000
 4.93000000000000E+0000  0.00000000000000E+0000
 4.93600000000000E+0000  0.00000000000000E+0000
 4.94200000000000E+0000  0.00000000000000E+0000
 4.94800000000000E+0000  0.00000000000000E+0000
 4.95400000000000E+0000  0.00000000000000E+0000
 4.96000000000000E+0000  0.00000000000000E+0000
 4.96600000000000E+0000  0.00000000000000E+0000
 4.97200000000000E+0000  0.00000000000000E+0000
 4.97800000000000E+0000  0.00000000000000E+0000
 4.98400000000000E+0000  0.00000000000000E+0000
 4.99000000000000E+0000  0.00000000000000E+0000
 4.99600000000000E+0000  0.00000000000000E+0000
 5.00200000000000E+0000  0.00000000000000E+0000
 5.00800000000000E+0000  0.00000000000000E+0000
 5.01400000000000E+0000  0.00000000000000E+0000
 5.02000000000000E+0000  5.00000000000000E-0003
 5.02000000000000E+0000  1.00000000000000E-0002
 5.02000000000000E+0000  1.50000000000000E-0002
 5.01400416666667E+0000  2.00000000000000E-0002
 5.00800833333333E+0000  2.00000000000000E-0002
 5.00201250000000E+0000  2.00000000000000E-0002
 4.99601666666667E+0000  2.00000000000000E-0002
 4.99002083333333E+0000  2.00000000000000E-0002
 4.98402500000000E+0000  2.00000000000000E-0002
 4.97802916666667E+0000  2.00000000000000E-0002
 4.97203333333333E+0000  2.00000000000000E-0002
 4.96603750000000E+0000  2.00000000000000E-0002
 4.96004166666667E+0000  2.00000000000000E-0002
 4.95404583333333E+0000  2.00000000000000E-0002
 4.94805000000000E+0000  2.00000000000000E-0002
 4.94205416666667E+0000  2.00000000000000E-0002
 4.93605833333333E+0000  2.00000000000000E-0002
 4.93006250000000E+0000  2.00000000000000E-0002
 4.92406666666667E+0000  2.00000000000000E-0002
 4.91807083333333E+0000  2.00000000000000E-0002
 4.91207500000000E+0000  2.00000000000000E-0002
 4.90607916666667E+0000  2.00000000000000E-0002
 4.90008333333333E+0000  2.00000000000000E-0002
