9305 2790
 1.52000000000000E+0000  0.00000000000000E+0000
 1.54000000000000E+0000  0.00000000000000E+0000
 1.54003200000000E+0000  7.80924080000000E-0003
 1.54012700000000E+0000  1.56179650000000E-0002
 1.54028600000000E+0000  2.34256550000000E-0002
 1.54050800000000E+0000  3.12317960000000E-0002
 1.54079400000000E+0000  3.90358680000000E-0002
 1.54114300000000E+0000  4.68373600000000E-0002
 1.54155600000000E+0000  5.46357520000000E-0002
 1.54203200000000E+0000  6.24305270000000E-0002
 1.54257200000000E+0000  7.02211710000000E-0002
 1.54317500000000E+0000  7.80071690000000E-0002
 1.54384100000000E+0000  8.57880040000000E-0002
 1.54457000000000E+0000  9.35631620000000E-0002
 1.54536300000000E+0000  1.01332100000000E-0001
 1.54621900000000E+0000  1.09094400000000E-0001
 1.54713800000000E+0000  1.16849400000000E-0001
 1.54812000000000E+0000  1.24596700000000E-0001
 1.54916500000000E+0000  1.32335800000000E-0001
 1.55027300000000E+0000  1.40066100000000E-0001
 1.55144400000000E+0000  1.47787200000000E-0001
 1.55267700000000E+0000  1.55498400000000E-0001
 1.55397400000000E+0000  1.63199400000000E-0001
 1.55533200000000E+0000  1.70889600000000E-0001
 1.55675400000000E+0000  1.78568400000000E-0001
 1.55823800000000E+0000  1.86235500000000E-0001
 1.55978400000000E+0000  1.93890200000000E-0001
 1.56139200000000E+0000  2.01532100000000E-0001
 1.56306300000000E+0000  2.09160700000000E-0001
 1.56479500000000E+0000  2.16775400000000E-0001
 1.56658900000000E+0000  2.24375700000000E-0001
 1.56844500000000E+0000  2.31961300000000E-0001
 1.57036300000000E+0000  2.39531400000000E-0001
 1.57234200000000E+0000  2.47085800000000E-0001
 1.57438300000000E+0000  2.54623700000000E-0001
 1.57648500000000E+0000  2.62144900000000E-0001
 1.57864800000000E+0000  2.69648600000000E-0001
 1.58087200000000E+0000  2.77134600000000E-0001
 1.58315700000000E+0000  2.84602200000000E-0001
 1.58550200000000E+0000  2.92050900000000E-0001
 1.58790800000000E+0000  2.99480300000000E-0001
 1.59037400000000E+0000  3.06890000000000E-0001
 1.59290100000000E+0000  3.14279300000000E-0001
 1.59548800000000E+0000  3.21647800000000E-0001
 1.59813400000000E+0000  3.28995000000000E-0001
 1.60084000000000E+0000  3.36320500000000E-0001
 1.60360600000000E+0000  3.43623700000000E-0001
 1.60643100000000E+0000  3.50904100000000E-0001
 1.60931500000000E+0000  3.58161400000000E-0001
 1.61225800000000E+0000  3.65394900000000E-0001
 1.61525900000000E+0000  3.72604300000000E-0001
 1.61832000000000E+0000  3.79789000000000E-0001
 1.62143800000000E+0000  3.86948600000000E-0001
 1.62461500000000E+0000  3.94082500000000E-0001
 1.62785000000000E+0000  4.01190400000000E-0001
 1.63114200000000E+0000  4.08271800000000E-0001
 1.63449200000000E+0000  4.15326100000000E-0001
 1.63789900000000E+0000  4.22352900000000E-0001
 1.64136300000000E+0000  4.29351800000000E-0001
 1.64488400000000E+0000  4.36322300000000E-0001
 1.64846200000000E+0000  4.43263900000000E-0001
 1.65209600000000E+0000  4.50176200000000E-0001
 1.65578600000000E+0000  4.57058700000000E-0001
 1.65953200000000E+0000  4.63910900000000E-0001
 1.66333300000000E+0000  4.70732500000000E-0001
 1.66719000000000E+0000  4.77522900000000E-0001
 1.67110200000000E+0000  4.84281700000000E-0001
 1.67506900000000E+0000  4.91008400000000E-0001
 1.67909100000000E+0000  4.97702700000000E-0001
 1.68316700000000E+0000  5.04364000000000E-0001
 1.68729600000000E+0000  5.10991900000000E-0001
 1.69148000000000E+0000  5.17586100000000E-0001
 1.69571700000000E+0000  5.24146000000000E-0001
 1.70000700000000E+0000  5.30671200000000E-0001
 1.70435100000000E+0000  5.37161200000000E-0001
 1.70874700000000E+0000  5.43615800000000E-0001
 1.71319500000000E+0000  5.50034300000000E-0001
 1.71769500000000E+0000  5.56416500000000E-0001
 1.72224700000000E+0000  5.62761800000000E-0001
 1.72685100000000E+0000  5.69069900000000E-0001
 1.73150600000000E+0000  5.75340400000000E-0001
 1.73621100000000E+0000  5.81572800000000E-0001
 1.74096800000000E+0000  5.87766700000000E-0001
 1.74577400000000E+0000  5.93921700000000E-0001
 1.75063000000000E+0000  6.00037400000000E-0001
 1.75553600000000E+0000  6.06113400000000E-0001
 1.76049100000000E+0000  6.12149200000000E-0001
 1.76549500000000E+0000  6.18144600000000E-0001
 1.77054800000000E+0000  6.24099100000000E-0001
 1.77564900000000E+0000  6.30012300000000E-0001
 1.78079800000000E+0000  6.35883700000000E-0001
 1.78599400000000E+0000  6.41713100000000E-0001
 1.79123800000000E+0000  6.47500100000000E-0001
 1.79652900000000E+0000  6.53244200000000E-0001
 1.80186600000000E+0000  6.58945000000000E-0001
 1.80724900000000E+0000  6.64602300000000E-0001
 1.81267800000000E+0000  6.70215500000000E-0001
 1.81815300000000E+0000  6.75784500000000E-0001
 1.82367300000000E+0000  6.81308700000000E-0001
 1.82923700000000E+0000  6.86787800000000E-0001
 1.83484600000000E+0000  6.92221500000000E-0001
 1.84049900000000E+0000  6.97609400000000E-0001
 1.84619600000000E+0000  7.02951100000000E-0001
 1.85193600000000E+0000  7.08246300000000E-0001
 1.85771800000000E+0000  7.13494600000000E-0001
