1657
133 463 533 0
463 134 535 0
134 464 537 0
464 135 539 0
135 465 541 0
465 136 543 0
136 466 545 0
466 137 547 0
137 467 549 0
467 138 551 0
138 468 553 0
468 139 555 0
139 469 557 0
469 140 559 0
140 470 561 0
470 141 563 0
141 471 565 0
471 142 567 0
142 472 569 0
472 143 571 0
143 473 573 0
473 144 575 0
144 474 577 0
474 145 579 0
145 475 581 0
475 146 583 0
146 476 585 0
476 147 587 0
147 477 589 0
477 148 591 0
148 478 593 0
478 149 595 0
149 479 597 0
479 150 599 0
150 480 601 0
480 151 603 0
151 481 605 0
481 152 607 0
152 482 609 0
482 153 611 0
153 483 613 0
483 154 615 0
154 484 617 0
484 155 619 0
155 485 621 0
485 156 623 0
156 486 625 0
486 157 627 0
157 487 629 0
487 158 631 0
158 488 633 0
488 159 635 0
159 489 637 0
489 160 639 0
160 490 641 0
490 161 643 0
161 491 645 0
491 162 647 0
162 492 649 0
492 163 651 0
163 493 653 0
493 494 2795 0
494 495 3982 0
495 496 3979 0
496 497 3977 0
497 498 3974 0
498 499 3972 0
499 500 3970 0
500 501 3968 0
501 502 3965 0
502 503 3963 0
503 504 3960 0
504 505 3958 0
505 506 3956 0
506 507 3954 0
507 508 3951 0
508 509 3949 0
509 510 3946 0
510 511 3944 0
511 512 3942 0
512 513 3940 0
513 514 3937 0
514 515 3935 0
515 516 3932 0
516 517 3930 0
517 518 3927 0
518 519 3925 0
519 520 3922 0
520 521 3920 0
521 522 3918 0
522 523 3916 0
523 524 3913 0
524 525 3911 0
525 526 3908 0
526 527 3906 0
527 528 3903 0
528 529 3901 0
529 530 3898 0
530 531 3896 0
531 532 3894 0
532 533 3892 0
533 534 3889 0
534 535 3887 0
535 536 3885 0
536 537 3883 0
537 538 3881 0
538 539 3879 0
539 540 3876 0
540 541 3874 0
541 542 3872 0
542 543 3870 0
543 544 3868 0
544 545 3866 0
545 546 3863 0
546 547 3861 0
547 548 3859 0
548 549 3857 0
549 550 3855 0
550 551 3853 0
551 552 3851 0
552 553 3849 0
553 554 3847 0
554 555 3845 0
555 556 3843 0
556 557 3841 0
557 558 3839 0
558 559 3837 0
559 560 3835 0
560 561 3833 0
561 562 3831 0
562 563 3829 0
563 564 3827 0
564 565 3825 0
565 566 3823 0
566 567 3821 0
567 568 3819 0
568 569 3817 0
569 570 3815 0
570 571 3813 0
571 572 3811 0
572 573 3809 0
573 574 3807 0
574 575 3805 0
575 576 3803 0
576 577 3801 0
577 578 3799 0
578 579 3797 0
579 580 3795 0
580 581 3793 0
581 582 3791 0
582 583 3789 0
583 584 3787 0
584 585 3785 0
585 586 3783 0
586 587 3781 0
587 588 3778 0
588 589 3776 0
589 590 3773 0
590 591 3771 0
591 592 3768 0
592 593 3766 0
593 594 3763 0
594 595 3761 0
595 596 3758 0
596 597 3756 0
597 598 3753 0
598 599 3751 0
599 600 3748 0
600 601 3746 0
601 602 3743 0
602 603 3741 0
603 604 3738 0
604 605 3736 0
605 606 3733 0
606 607 3731 0
607 608 3728 0
608 609 3726 0
609 610 3723 0
610 611 3721 0
611 612 3718 0
612 613 3716 0
613 614 3713 0
614 615 3711 0
615 616 3708 0
616 617 3706 0
617 618 3703 0
618 619 3701 0
619 620 3698 0
620 621 3696 0
621 622 3693 0
622 623 3691 0
623 624 3688 0
624 625 3686 0
625 626 3683 0
626 627 3681 0
627 628 3678 0
628 629 3676 0
629 630 3673 0
630 631 3671 0
631 632 3668 0
632 633 3666 0
633 634 3663 0
634 635 3661 0
635 636 3658 0
636 637 3656 0
637 638 3653 0
638 639 3651 0
639 640 3648 0
640 641 3646 0
641 642 3643 0
642 643 3641 0
643 644 3638 0
644 645 3636 0
645 646 3633 0
646 647 3631 0
647 648 3628 0
648 649 3626 0
649 650 3623 0
650 651 3621 0
651 652 3618 0
652 653 3616 0
653 654 3613 0
654 655 3611 0
655 656 3608 0
656 657 3606 0
657 658 3603 0
658 659 3601 0
659 660 3598 0
660 661 3596 0
661 662 3593 0
662 663 3591 0
663 664 3588 0
664 665 3586 0
665 666 3584 0
666 667 3582 0
667 668 3580 0
668 669 3578 0
669 670 3576 0
670 671 3574 0
671 672 3572 0
672 673 3570 0
673 674 3568 0
674 675 3566 0
675 676 3564 0
676 677 3562 0
677 678 3560 0
678 679 3558 0
679 680 3556 0
680 681 3554 0
681 682 3552 0
682 683 3550 0
683 684 3548 0
684 685 3546 0
685 686 3544 0
686 687 3542 0
687 688 3540 0
688 689 3538 0
689 690 3536 0
690 691 3534 0
691 692 3532 0
692 693 3530 0
693 694 3528 0
694 695 3526 0
695 696 3524 0
696 697 3522 0
697 698 3520 0
698 699 3518 0
699 700 3516 0
700 701 3514 0
701 702 3511 0
702 703 3509 0
703 704 3508 0
704 705 3506 0
705 706 3504 0
706 707 3502 0
707 708 3500 0
708 709 3498 0
709 710 3495 0
710 711 3493 0
711 712 3490 0
712 713 3488 0
713 714 3485 0
714 715 3483 0
715 716 3480 0
716 717 3478 0
717 718 3475 0
718 719 3473 0
719 720 3472 0
720 721 3470 0
721 722 3468 0
722 723 3466 0
723 724 3464 0
724 725 3462 0
725 726 3459 0
726 727 3457 0
727 728 3454 0
728 729 3452 0
729 730 3451 0
730 731 3449 0
731 732 3447 0
732 733 3445 0
733 734 3443 0
734 735 3441 0
735 736 3439 0
736 737 3437 0
737 738 3435 0
738 739 3433 0
739 740 3431 0
740 741 3429 0
741 742 3427 0
742 743 3425 0
743 744 3423 0
744 745 3421 0
745 746 3419 0
746 747 3417 0
747 748 3415 0
748 749 3413 0
749 750 3411 0
750 751 3409 0
751 752 3407 0
752 753 3405 0
753 754 3403 0
754 755 3401 0
755 756 3399 0
756 757 3397 0
757 758 3395 0
758 759 3393 0
759 760 3391 0
760 761 3389 0
761 762 3387 0
762 763 3385 0
763 764 3383 0
764 765 3381 0
765 766 3379 0
766 767 3377 0
767 768 3375 0
768 769 3373 0
769 770 3371 0
770 771 3369 0
771 772 3367 0
772 773 3365 0
773 774 3362 0
774 775 3361 0
775 776 3358 0
776 777 3356 0
777 778 3353 0
778 779 3351 0
779 780 3348 0
780 781 3346 0
781 782 3343 0
782 783 3341 0
783 784 3338 0
784 785 3336 0
785 786 3333 0
786 787 3331 0
787 788 3328 0
788 789 3326 0
789 790 3323 0
790 791 3321 0
791 792 3318 0
792 793 3316 0
793 794 3313 0
794 795 3311 0
795 796 3308 0
796 797 3306 0
797 798 3303 0
798 799 3301 0
799 800 3298 0
800 801 3296 0
801 802 3293 0
802 803 3291 0
803 804 3288 0
804 805 3286 0
805 806 3283 0
806 807 3281 0
807 808 3278 0
808 809 3276 0
809 810 3273 0
810 811 3271 0
811 812 3268 0
812 813 3266 0
813 814 3263 0
814 815 3261 0
815 816 3258 0
816 817 3256 0
817 818 3253 0
818 819 3251 0
819 820 3248 0
820 821 3246 0
821 822 3243 0
822 823 3241 0
823 824 3238 0
824 825 3236 0
825 826 3233 0
826 827 3231 0
827 828 3228 0
828 829 3226 0
829 830 3223 0
830 831 3221 0
831 832 3218 0
832 833 3216 0
833 834 3213 0
834 835 3211 0
835 836 3208 0
836 837 3206 0
837 838 3203 0
838 839 3201 0
839 840 3198 0
840 841 3196 0
841 842 3193 0
842 843 3191 0
843 844 3188 0
844 845 3186 0
845 846 3183 0
846 847 3181 0
847 848 3178 0
848 849 3176 0
849 850 3173 0
850 851 3171 0
851 852 3168 0
852 853 3166 0
853 854 3163 0
854 855 3161 0
855 856 3158 0
856 857 3156 0
857 858 3153 0
858 859 3151 0
859 860 3148 0
860 861 3146 0
861 862 3143 0
862 863 3141 0
863 864 3138 0
864 865 3136 0
865 866 3133 0
866 867 3131 0
867 868 3128 0
868 869 3126 0
869 870 3123 0
870 871 3121 0
871 872 3118 0
872 873 3116 0
873 874 3113 0
874 875 3112 0
875 876 3109 0
876 877 3107 0
877 878 3104 0
878 879 3103 0
879 880 3100 0
880 881 3098 0
881 882 3095 0
882 883 3093 0
883 884 3090 0
884 885 3088 0
885 886 3085 0
886 887 3083 0
887 888 3080 0
888 889 3078 0
889 890 3075 0
890 891 3073 0
891 892 3070 0
892 893 3068 0
893 894 3065 0
894 895 3063 0
895 896 3060 0
896 897 3058 0
897 898 3055 0
898 899 3053 0
899 900 3050 0
900 901 3048 0
901 902 3045 0
902 903 3043 0
903 904 3040 0
904 905 3038 0
905 906 3035 0
906 907 3033 0
907 908 3030 0
908 909 3028 0
909 910 3025 0
910 911 3023 0
911 912 3020 0
912 913 3018 0
913 914 3015 0
914 915 3013 0
915 916 3010 0
916 917 3008 0
917 918 3005 0
918 919 3003 0
919 920 3000 0
920 921 2998 0
921 922 2995 0
922 923 2993 0
923 924 2991 0
924 925 2989 0
925 926 2986 0
926 927 2984 0
927 928 2982 0
928 929 2980 0
929 930 2977 0
930 931 2975 0
931 932 2973 0
932 933 2971 0
933 934 2968 0
934 935 2966 0
935 936 2964 0
936 937 2962 0
937 938 2959 0
938 939 2957 0
939 940 2955 0
940 941 2953 0
941 942 2950 0
942 943 2948 0
943 944 2946 0
944 945 2944 0
945 946 2941 0
946 947 2939 0
947 948 2937 0
948 949 2935 0
949 950 2932 0
950 951 2930 0
951 952 2928 0
952 953 2926 0
953 954 2923 0
954 955 2921 0
955 956 2919 0
956 957 2917 0
957 958 2914 0
958 959 2912 0
959 960 2910 0
960 961 2908 0
961 962 2905 0
962 963 2903 0
963 964 2901 0
964 965 2899 0
965 966 2896 0
966 967 2894 0
967 968 2892 0
968 969 2890 0
969 970 2887 0
970 971 2885 0
971 972 2883 0
972 973 2881 0
973 974 2878 0
974 975 2876 0
975 976 2874 0
976 977 2872 0
977 978 2869 0
978 979 2867 0
979 980 2865 0
980 981 2863 0
981 982 2860 0
982 983 2858 0
983 984 2856 0
984 985 2854 0
985 986 2848 0
986 987 2846 0
987 988 2830 0
988 989 2825 0
989 990 2807 0
990 991 2799 0
991 992 2782 0
992 164 6 0
164 993 5 0
993 994 1310 0
994 165 4 0
165 995 3 0
995 996 2784 0
996 997 2805 0
997 998 2814 0
998 999 2819 0
999 1000 2836 0
1000 1001 2841 0
1001 1002 4242 0
1002 1003 4248 0
1003 1004 4261 0
1004 1005 4265 0
1005 1006 4271 0
1006 1007 4277 0
1007 1008 4290 0
1008 1009 4294 0
1009 1010 4300 0
1010 1011 4306 0
1011 1012 4319 0
1012 1013 4323 0
1013 1014 4329 0
1014 1015 4337 0
1015 1016 4346 0
1016 1017 4349 0
1017 1018 4358 0
1018 1019 4366 0
1019 1020 4375 0
1020 1021 4378 0
1021 1022 4387 0
1022 1023 4395 0
1023 1024 4404 0
1024 1025 4407 0
1025 1026 4416 0
1026 1027 4424 0
1027 1028 4433 0
1028 1029 4436 0
1029 1030 4445 0
1030 1031 4453 0
1031 1032 4462 0
1032 1033 4465 0
1033 1034 4474 0
1034 1035 4482 0
1035 1036 4491 0
1036 1037 4494 0
1037 1038 4503 0
1038 1039 4511 0
1039 1040 4520 0
1040 1041 4526 0
1041 1042 4532 0
1042 1043 4540 0
1043 1044 4549 0
1044 1045 4555 0
1045 1046 4561 0
1046 1047 4569 0
1047 1048 4578 0
1048 1049 4584 0
1049 1050 4590 0
1050 1051 4598 0
1051 1052 4607 0
1052 1053 4613 0
1053 1054 4619 0
1054 1055 4627 0
1055 1056 4636 0
1056 1057 4642 0
1057 1058 4648 0
1058 1059 4656 0
1059 1060 4665 0
1060 1061 4671 0
1061 1062 4677 0
1062 1063 4685 0
1063 1064 4694 0
1064 1065 4700 0
1065 1066 4706 0
1066 1067 4714 0
1067 1068 4726 0
1068 1069 4733 0
1069 1070 4735 0
1070 1071 4737 0
1071 1072 4740 0
1072 1073 4742 0
1073 1074 4745 0
1074 1075 4747 0
1075 1076 4750 0
1076 1077 4752 0
1077 1078 4755 0
1078 1079 4757 0
1079 1080 4760 0
1080 1081 4762 0
1081 1082 4765 0
1082 1083 4767 0
1083 1084 4770 0
1084 1085 4772 0
1085 1086 4775 0
1086 1087 4777 0
1087 1088 4780 0
1088 1089 4782 0
1089 1090 4785 0
1090 1091 4787 0
1091 1092 4790 0
1092 1093 4792 0
1093 1094 4795 0
1094 1095 4797 0
1095 1096 4800 0
1096 1097 4802 0
1097 1098 4805 0
1098 1099 4807 0
1099 1100 4810 0
1100 1101 4812 0
1101 1102 4815 0
1102 1103 4817 0
1103 1104 4820 0
1104 1105 4822 0
1105 1106 4825 0
1106 1107 4827 0
1107 1108 4830 0
1108 1109 4832 0
1109 1110 4833 0
1110 1111 4835 0
1111 1112 4838 0
1112 1113 4840 0
1113 1114 4842 0
1114 1115 4844 0
1115 1116 4847 0
1116 1117 4849 0
1117 1118 4852 0
1118 1119 4854 0
1119 1120 4857 0
1120 1121 4859 0
1121 1122 4862 0
1122 1123 4864 0
1123 1124 4867 0
1124 1125 4869 0
1125 1126 4872 0
1126 1127 4874 0
1127 1128 4877 0
1128 1129 4879 0
1129 1130 4882 0
1130 1131 4884 0
1131 1132 4887 0
1132 1133 4889 0
1133 1134 4892 0
1134 1135 4894 0
1135 1136 4897 0
1136 1137 4899 0
1137 1138 4902 0
1138 1139 4904 0
1139 1140 4907 0
1140 1141 4909 0
1141 1142 4912 0
1142 1143 4914 0
1143 1144 4917 0
1144 1145 4919 0
1145 1146 4922 0
1146 1147 4924 0
1147 1148 4927 0
1148 1149 4929 0
1149 1150 4932 0
1150 1151 4934 0
1151 1152 4937 0
1152 1153 4939 0
1153 1154 4942 0
1154 1155 4944 0
1155 1156 4947 0
1156 1157 4949 0
1157 1158 4952 0
1158 1159 4954 0
1159 1160 4957 0
1160 1161 4959 0
1161 1162 4962 0
1162 1163 4964 0
1163 1164 4967 0
1164 1165 4969 0
1165 1166 4972 0
1166 1167 4974 0
1167 1168 4977 0
1168 1169 4979 0
1169 1170 4982 0
1170 1171 4984 0
1171 1172 4987 0
1172 1173 4989 0
1173 1174 4992 0
1174 1175 4994 0
1175 1176 4997 0
1176 1177 4999 0
1177 1178 5002 0
1178 1179 5004 0
1179 1180 5007 0
1180 1181 5009 0
1181 1182 5012 0
1182 1183 5014 0
1183 1184 5017 0
1184 1185 5019 0
1185 1186 5022 0
1186 1187 5024 0
1187 1188 5027 0
1188 1189 5029 0
1189 1190 5032 0
1190 1191 5034 0
1191 1192 5037 0
1192 1193 5039 0
1193 1194 5042 0
1194 1195 5044 0
1195 1196 5047 0
1196 1197 5049 0
1197 1198 5052 0
1198 1199 5054 0
1199 1200 5057 0
1200 1201 5059 0
1201 1202 5062 0
1202 1203 5064 0
1203 1204 5067 0
1204 1205 5069 0
1205 1206 5072 0
1206 1207 5074 0
1207 1208 5077 0
1208 1209 5079 0
1209 1210 5082 0
1210 1211 5084 0
1211 1212 5087 0
1212 1213 5089 0
1213 1214 5092 0
1214 1215 5093 0
1215 1216 5096 0
1216 1217 5098 0
1217 1218 5101 0
1218 1219 5103 0
1219 1220 5106 0
1220 1221 5108 0
1221 1222 5111 0
1222 1223 5113 0
1223 1224 5116 0
1224 1225 5118 0
1225 1226 5121 0
1226 1227 5123 0
1227 1228 5126 0
1228 1229 5128 0
1229 1230 5131 0
1230 1231 5133 0
1231 1232 5136 0
1232 1233 5138 0
1233 1234 5141 0
1234 1235 5143 0
1235 1236 5146 0
1236 1237 5148 0
1237 1238 5151 0
1238 1239 5153 0
1239 1240 5156 0
1240 1241 5158 0
1241 1242 5161 0
1242 1243 5163 0
1243 1244 5166 0
1244 1245 5168 0
1245 1246 5171 0
1246 1247 5173 0
1247 1248 5176 0
1248 1249 5178 0
1249 1250 5181 0
1250 1251 5183 0
1251 1252 5186 0
1252 1253 5188 0
1253 1254 5191 0
1254 1255 5193 0
1255 1256 5196 0
1256 1257 5198 0
1257 1258 5201 0
1258 1259 5203 0
1259 1260 5205 0
1260 1261 5207 0
1261 1262 5210 0
1262 1263 5212 0
1263 1264 5214 0
1264 1265 5216 0
1265 1266 5219 0
1266 1267 5221 0
1267 1268 5224 0
1268 1269 5226 0
1269 1270 5228 0
1270 1271 5230 0
1271 1272 5233 0
1272 1273 5234 0
1273 1274 5237 0
1274 1275 5239 0
1275 1276 5242 0
1276 1277 5244 0
1277 1278 5247 0
1278 1279 5249 0
1279 1280 5251 0
1280 1281 5253 0
1281 1282 5256 0
1282 1283 5258 0
1283 1284 5261 0
1284 1285 5263 0
1285 1286 5266 0
1286 1287 5268 0
1287 1288 5271 0
1288 1289 5273 0
1289 1290 5276 0
1290 1291 5278 0
1291 1292 5281 0
1292 1293 5283 0
1293 1294 5286 0
1294 1295 5288 0
1295 1296 5291 0
1296 1297 5293 0
1297 1298 5296 0
1298 1299 5298 0
1299 1300 5301 0
1300 1301 5303 0
1301 1302 5306 0
1302 1303 5308 0
1303 1304 5311 0
1304 1305 5313 0
1305 1306 5316 0
1306 1307 5318 0
1307 1308 5321 0
1308 1309 5323 0
1309 1310 5326 0
1310 1311 5328 0
1311 1312 5331 0
1312 1313 5333 0
1313 1314 5336 0
1314 1315 5338 0
1315 1316 5341 0
1316 1317 5343 0
1317 1318 5346 0
1318 1319 5348 0
1319 1320 5351 0
1320 1321 5353 0
1321 1322 5356 0
1322 1323 5358 0
1323 1324 5361 0
1324 1325 5363 0
1325 1326 5366 0
1326 1327 5368 0
1327 1328 5371 0
1328 1329 5373 0
1329 1330 5376 0
1330 1331 5378 0
1331 1332 5381 0
1332 1333 5383 0
1333 1334 5385 0
1334 1335 5387 0
1335 1336 5390 0
1336 1337 5392 0
1337 1338 5395 0
1338 1339 5397 0
1339 1340 5400 0
1340 1341 5402 0
1341 1342 5405 0
1342 1343 5407 0
1343 1344 5410 0
1344 1345 5412 0
1345 1346 5415 0
1346 1347 5417 0
1347 1348 5420 0
1348 1349 5422 0
1349 1350 5425 0
1350 1351 5427 0
1351 1352 5430 0
1352 1353 5432 0
1353 1354 5435 0
1354 1355 5437 0
1355 1356 5440 0
1356 1357 5442 0
1357 1358 5445 0
1358 1359 5447 0
1359 1360 5450 0
1360 1361 5452 0
1361 1362 5455 0
1362 1363 5457 0
1363 1364 5460 0
1364 1365 5462 0
1365 1366 5465 0
1366 1367 5467 0
1367 1368 5470 0
1368 1369 5472 0
1369 1370 5475 0
1370 1371 5477 0
1371 1372 5480 0
1372 1373 5482 0
1373 1374 5485 0
1374 1375 5487 0
1375 1376 5490 0
1376 1377 5492 0
1377 1378 5495 0
1378 1379 5497 0
1379 1380 5500 0
1380 1381 5502 0
1381 1382 5505 0
1382 1383 5507 0
1383 1384 5510 0
1384 1385 5512 0
1385 1386 5515 0
1386 1387 5517 0
1387 1388 5520 0
1388 1389 5522 0
1389 1390 5525 0
1390 1391 5527 0
1391 1392 5530 0
1392 1393 5532 0
1393 1394 5535 0
1394 1395 5537 0
1395 1396 5540 0
1396 1397 5542 0
1397 1398 5545 0
1398 1399 5547 0
1399 1400 5550 0
1400 1401 5552 0
1401 1402 5555 0
1402 1403 5557 0
1403 1404 5560 0
1404 1405 5562 0
1405 1406 5565 0
1406 1407 5567 0
1407 1408 5570 0
1408 1409 5572 0
1409 1410 5575 0
1410 1411 5577 0
1411 1412 5580 0
1412 1413 5582 0
1413 1414 5585 0
1414 1415 5587 0
1415 1416 5590 0
1416 1417 5592 0
1417 1418 5595 0
1418 1419 5597 0
1419 1420 5600 0
1420 1421 5602 0
1421 1422 5605 0
1422 1423 5607 0
1423 1424 5610 0
1424 1425 5612 0
1425 1426 5615 0
1426 1427 5617 0
1427 1428 5620 0
1428 1429 5622 0
1429 1430 5625 0
1430 1431 5627 0
1431 1432 5630 0
1432 1433 5632 0
1433 1434 5635 0
1434 1435 5637 0
1435 1436 5640 0
1436 1437 5642 0
1437 1438 5645 0
1438 1439 5647 0
1439 1440 5650 0
1440 1441 5652 0
1441 1442 5655 0
1442 1443 5657 0
1443 1444 5660 0
1444 1445 5662 0
1445 1446 5665 0
1446 1447 5667 0
1447 1448 5670 0
1448 1449 5672 0
1449 1450 5675 0
1450 1451 5677 0
1451 1452 5680 0
1452 1453 5682 0
1453 1454 5685 0
1454 1455 5687 0
1455 1456 5690 0
1456 1457 5692 0
1457 1458 4241 0
1458 1459 4235 0
1459 1460 4225 0
1460 1461 4220 0
1461 1462 4208 0
1462 1463 4202 0
1463 1464 4190 0
1464 1465 4183 0
1465 1466 4177 0
1466 1467 4173 0
1467 1468 4164 0
1468 1469 4156 0
1469 1470 4148 0
1470 1471 4142 0
1471 1472 4132 0
1472 1473 4127 0
1473 1474 4116 0
1474 1475 4109 0
1475 1476 4103 0
1476 1477 4099 0
1477 1478 4090 0
1478 1479 4084 0
1479 1480 4074 0
1480 1481 4067 0
1481 1482 4061 0
1482 1483 4057 0
1483 1484 4048 0
1484 1485 4042 0
1485 1486 4032 0
1486 1487 4025 0
1487 1488 4019 0
1488 1489 4015 0
1489 1490 4006 0
1490 1491 4000 0
1491 1492 3990 0
1492 1493 2790 0
1493 166 1308 0
166 1494 1306 0
1494 167 1304 0
167 1495 1302 0
1495 168 1300 0
168 1496 1298 0
1496 169 1296 0
169 1497 1294 0
1497 170 1292 0
170 1498 1290 0
1498 171 1288 0
171 1499 1286 0
1499 172 1284 0
172 1500 1282 0
1500 173 1280 0
173 1501 1278 0
1501 174 1276 0
174 1502 1274 0
1502 175 1272 0
175 1503 1270 0
1503 176 1268 0
176 1504 1266 0
1504 177 1264 0
177 1505 1262 0
1505 178 1260 0
178 1506 1258 0
1506 179 1256 0
179 1507 1254 0
1507 180 1252 0
180 1508 1250 0
1508 181 1248 0
181 1509 1246 0
1509 182 1244 0
182 1510 1242 0
1510 183 1240 0
183 1511 1238 0
1511 184 1236 0
184 1512 1234 0
1512 185 1232 0
185 1513 1230 0
1513 186 1228 0
186 1514 1226 0
1514 187 1224 0
187 1515 1222 0
1515 188 1220 0
188 1516 1218 0
1516 189 1216 0
189 1517 1214 0
1517 190 1212 0
190 1518 1210 0
1518 191 1208 0
191 1519 1206 0
1519 192 1204 0
192 1520 1202 0
1520 193 1200 0
193 1521 1198 0
1521 194 1196 0
194 1522 1194 0
1522 195 1192 0
195 1523 1190 0
1523 196 1188 0
196 1524 1186 0
1524 197 1184 0
197 1525 1182 0
1525 198 1180 0
198 1526 1178 0
1526 199 1176 0
199 1527 1174 0
1527 200 1172 0
200 1528 1170 0
1528 201 1168 0
201 1529 1166 0
1529 202 1164 0
202 1530 1162 0
1530 203 1160 0
203 1531 1158 0
1531 204 1156 0
204 1532 1154 0
1532 205 1152 0
205 1533 1150 0
1533 206 1148 0
206 1534 1146 0
1534 207 1144 0
207 1535 1142 0
1535 208 1140 0
208 1536 1138 0
1536 209 1136 0
209 1537 1134 0
1537 210 1132 0
210 1538 1130 0
1538 211 1128 0
211 1539 1126 0
1539 212 1124 0
212 1540 1122 0
1540 213 1120 0
213 1541 1118 0
1541 214 1116 0
214 1542 1114 0
1542 215 1112 0
215 1543 1110 0
1543 216 1108 0
216 1544 1106 0
1544 217 1104 0
217 1545 1102 0
1545 218 1100 0
218 1546 1098 0
1546 219 1096 0
219 1547 1094 0
1547 220 1092 0
220 1548 1090 0
1548 221 1088 0
221 1549 1086 0
1549 222 1084 0
222 1550 1082 0
1550 223 1080 0
223 1551 1078 0
1551 224 1076 0
224 1552 1074 0
1552 225 1072 0
225 1553 1070 0
1553 226 1068 0
226 1554 1066 0
1554 227 1064 0
227 1555 1062 0
1555 228 1060 0
228 1556 1058 0
1556 229 1056 0
229 1557 1054 0
1557 230 1052 0
230 1558 1050 0
1558 231 1048 0
231 1559 1046 0
1559 232 1044 0
232 1560 1042 0
1560 233 1040 0
233 1561 1038 0
1561 234 1036 0
234 1562 1034 0
