-16.5821 -30.3657 0.675985 
-15.5522 -30.049 0.145018 
-16.3623 -30.4667 1.9383 
-16.581 -31.6943 -0.377146 
-16.3093 -32.6809 0.178493 
-16.6043 -30.8969 -0.0509462 
-16.307 -32.5845 0.108762 
-16.5962 -31.6301 0.67514 
-16.5903 -32.3819 1.17506 
-16.5213 -30.2373 -1.03577 
-15.6918 -30.1393 0.0443601 
-16.2034 -30.1526 0.139947 
-16.3673 -29.9878 -0.829583 
-16.6669 -31.4422 -0.00300268 
-16.1136 -29.9989 -0.314413 
-16.5533 -30.7235 -2.91485 
-16.748 -32.3576 -5.82427 
-16.7131 -31.6317 -1.35681 
-16.5623 -31.2519 -0.822054 
-16.4034 -31.6272 1.0467 
-16.6019 -31.1839 -0.96056 
-16.5938 -31.4458 0.000108255 
-16.2871 -31.8256 -1.71189 
-16.6231 -33.1975 -2.76601 
-16.748 -31.3338 -0.193038 
-16.3576 -32.5602 0.0871286 
-16.346 -32.9761 0.269504 
-16.3576 -32.8365 0.187972 
-16.4449 -32.6697 0.264128 
-16.4123 -32.2847 0.414068 
-16.4107 -32.6498 0.119844 
-16.2958 -32.207 0.616189 
-16.663 -31.4829 0.391118 
-16.2478 -31.659 2.58072 
-16.561 -31.6977 0.115406 
-16.6043 -31.4731 0.0241889 
-16.3726 -32.6846 0.0676567 
-16.4928 -32.5876 0.724562 
-16.5708 -31.7796 0.601728 
-16.5366 -32.3325 0.636675 
-16.6679 -32.0277 1.54804 
-16.5832 -32.0894 0.71654 
-16.6733 -31.4146 0.129871 
-16.2315 -32.5243 0.745766 
-16.2731 -32.7566 0.249898 
-16.665 -31.7848 0.933604 
-16.2883 -31.832 1.7044 
-16.5182 -32.6695 0.976596 
-16.2104 -32.2166 1.48985 
-16.6154 -32.0441 0.942197 
-15.8714 -32.781 2.47091 
-16.0919 -33.2501 0.685324 
-16.7639 -31.3855 1.87584 
-16.2832 -33.8318 0.743562 
-25.2636 -40.3398 25.0957 
-16.9422 -35.4477 5.35397 
-14.6186 -34.9216 5.0974 
-16.2657 -31.7605 2.11207 
-17.357 -25.4591 8.4657 
-13.3643 -34.816 8.53327 
-16.6778 -32.4159 2.83095 
-16.4277 -30.0123 1.58335 
-16.1988 -31.3304 5.36439 
-15.5556 -30.0457 -0.157152 
-16.6507 -30.0961 0.636198 
-16.3901 -29.9989 0.85067 
-16.2051 -30.2235 0.000178028 
-16.2754 -31.5687 3.05628 
-15.7978 -33.824 1.40994 
-16.9048 -31.6645 3.05769 
-15.4299 -29.8086 10.4168 
-16.5745 -30.8868 1.94879 
-16.8528 -30.8307 1.618 
-16.639 -30.7456 0.678976 
-16.6744 -30.5455 1.10324 
-16.6417 -31.1773 -0.489413 
-16.5973 -30.472 0.325626 
-16.709 -31.5089 -1.60043 
-16.6498 -31.1108 -0.528786 
-16.6625 -32.0192 -1.52431 
-16.3909 -31.4688 -1.67813 
-16.709 -31.144 0.504366 
-16.7412 -31.043 -0.576865 
-15.5942 -30.1309 0.0104947 
-15.6 -30.1333 0.0273051 
-16.8564 -30.7542 -0.358385 
-16.5848 -30.4161 -0.279388 
-16.725 -31.8701 -2.24331 
-16.8127 -30.8387 -0.624726 
-16.934 -30.9213 -2.93881 
-10.7011 -34.2727 -15.6753 
-22.4227 -39.9592 -15.9286 
-16.1082 -30.9875 -3.67672 
-16.5808 -32.0887 -0.71577 
-16.2328 -31.6164 -2.65708 
-15.9652 -31.9598 -3.89181 
-15.9794 -31.8212 -4.75044 
-16.788 -31.4818 -2.91954 
-16.4883 -31.6951 -0.352903 
-16.3932 -31.5792 -1.35674 
-16.458 -32.1412 -0.16923 
-16.5862 -31.4841 -0.00771075 
-16.4665 -33.4432 -1.52978 
-16.6404 -31.5991 -0.439543 
-16.5826 -31.6164 0.19224 
-16.5417 -31.408 -0.452439 
-16.7915 -31.1064 0.643187 
-16.5715 -31.375 -0.000191223 
-16.3167 -31.8874 -1.33733 
-16.6469 -31.7032 -1.13599 
-16.2452 -32.2092 -1.13945 
-16.6192 -31.4677 0.000144689 
-16.6391 -31.4715 0.0779564 
-16.4093 -32.1199 -0.570172 
-16.4381 -31.7485 -0.583368 
-16.4114 -32.2854 -0.415701 
-16.5868 -31.5445 -0.0667159 
-16.2671 -32.4691 -0.529304 
-16.5472 -31.7983 -0.28818 
-16.3717 -32.6852 -0.067399 
-16.3568 -32.561 -0.0871723 
-16.4384 -32.4774 0.178202 
-16.4079 -32.2643 0.336635 
-16.3607 -32.6241 0.000354498 
-16.3722 -32.7358 0.131504 
-16.3373 -32.5945 0.0499131 
-16.3846 -32.6715 0.023197 
-16.4377 -32.7333 0.423052 
-16.309 -32.4586 0.350835 
-16.4762 -32.5102 0.517301 
-16.4102 -32.1196 0.567965 
-16.3685 -31.9777 0.759767 
-16.5042 -31.8909 0.188335 
-16.3209 -32.4434 0.213064 
-16.3841 -32.4843 0.01878 
-16.4587 -32.1418 0.168392 
-16.3719 -32.3557 0.145145 
-16.4265 -32.272 0.031686 
-16.4567 -32.1415 0.206969 
-16.4802 -32.0119 0.0263173 
-16.4668 -32.0019 0.405193 
-16.527 -31.7831 0.0221366 
-16.5062 -31.8956 0.145417 
-16.5639 -31.5947 0.0143026 
-16.5873 -31.5468 0.0669739 
-16.612 -31.5061 0.101508 
-16.5859 -31.4853 0.00786415 
-16.5649 -31.3275 0.0868226 
-16.604 -31.472 -0.0232802 
-16.5802 -31.4264 0.0317637 
-16.5804 -31.4261 -0.0314291 
-16.5205 -31.5719 0.4245 
-16.5621 -31.4094 0.121206 
-16.5829 -31.6951 0.374108 
-16.5663 -31.5062 0.0901988 
-16.6597 -31.48 0.214149 
-16.624 -31.5491 0.240314 
-16.4688 -32.012 0.334118 
-16.5398 -31.5337 0.234069 
-16.411 -31.7351 0.815407 
-16.5453 -31.9266 0.511845 
-16.4374 -31.7443 0.582095 
-16.5488 -31.8002 0.286854 
-16.4877 -31.6929 0.351269 
-16.533 -31.646 0.15075 
-16.541 -31.7163 0.620698 
-16.5463 -31.3981 0.268227 
-16.7124 -31.4089 0.317819 
-16.6953 -31.9808 1.89048 
-16.4989 -31.4429 0.745011 
-16.5412 -31.3982 0.446044 
-16.6293 -31.5006 0.715177 
-16.6555 -31.1723 0.430382 
