-26.9842 -50.549 -2.15514 
-27.0024 -51.3151 0.342902 
-27.0959 -50.6523 0.859857 
-26.7235 -51.4425 4.25389 
-27.1097 -50.6802 0.21675 
-26.4935 -53.7069 0.398478 
-26.8602 -52.8661 2.91297 
-26.9284 -50.5439 0.610823 
-26.9538 -50.6231 0.000587091 
-26.7084 -50.0592 0.487827 
-27.1241 -50.749 -2.91097 
-26.9282 -52.9145 3.82923 
-26.6321 -49.9955 -1.47534 
-26.6284 -51.6817 3.52021 
-26.9005 -52.1335 -1.83122 
-26.6433 -50.3523 -1.80632 
-26.9397 -51.7688 1.16203 
-27.0057 -51.4639 -1.99654 
-26.6883 -53.0172 -1.01231 
-26.9462 -52.3724 -3.37455 
-26.7705 -51.9539 -0.811598 
-26.7425 -52.7984 -1.1556 
-26.892 -51.6144 0.333458 
-26.9381 -51.7115 1.3218 
-26.9097 -51.4615 0.000129419 
-26.6555 -52.6088 0.0165768 
-26.7618 -52.4319 -0.408891 
-26.9769 -51.3554 0.0897919 
-26.8886 -52.148 -1.60862 
-26.799 -51.4932 1.23458 
-26.9434 -51.0242 0.795857 
-26.9775 -51.1027 0.504398 
-26.8605 -51.2775 -1.2533 
-26.681 -53.2735 1.43909 
-26.6305 -51.9907 1.90933 
-26.6162 -52.5093 0.426201 
-26.9325 -52.0763 2.32257 
-26.6217 -52.252 1.09379 
-26.7619 -52.4319 0.409008 
-26.5714 -54.8112 2.39627 
-26.5699 -54.0522 1.55584 
-26.2765 -52.5349 4.57797 
-26.3881 -52.6234 2.83919 
-37.7061 -66.5903 26.6625 
-26.5066 -51.9061 4.60294 
-27.5183 -51.6826 6.09135 
-27.6184 -59.1621 9.20469 
-26.1341 -50.0306 -0.370108 
-25.2512 -53.5429 14.4272 
-26.2793 -50.0268 0.0778935 
-25.8013 -49.7118 17.5032 
-27.0547 -50.5283 -0.634918 
-26.7236 -50.0579 1.72032 
-26.9451 -50.6643 0.755666 
-27.107 -50.9664 0.371776 
-26.9337 -50.6287 0.385546 
-26.9015 -51.1423 -0.00157427 
-26.9307 -50.6295 -0.381456 
